"nctid","field","term","domain","omopConceptID","snomedConceptID","conceptName","match_socre","CTgovText","start_date","completion_date","enrollment","bucket","bucketConceptName"
"NCT00281697","condition_field","Metastatic Breast Cancer","Condition","81251","126926005","Neoplasm of breast","0.7442942261695862","Metastatic Breast Cancer","February 2006","September 2012","684","Oncology","Neoplastic disease"
"NCT00281918","condition_field","Leukemia","Condition","317510","93143009","Leukemia","1.0","Leukemia","July 2003","October 2011","817","Oncology || Hematology","Neoplastic disease || Disorder of hematopoietic structure"
"NCT00282308","condition_field","Rheumatoid Arthritis","Condition","80809","69896004","Rheumatoid arthritis","1.0","Rheumatoid Arthritis","January 23, 2006","May 28, 2012","103","Immunology || Rheumatology || Orthopedics","Disorder of immune function || Arthritis || Autoimmune disease || Musculoskeletal finding"
"NCT00282347","condition_field","Lupus Nephritis","Condition","4285717","68815009","SLE glomerulonephritis syndrome","1.0","Lupus Nephritis","January 2006","January 2013","144","Nephrology || Urology || Immunology || Rheumatology","Kidney finding || Urinary system finding || Disorder of immune function || Autoimmune disease"
"NCT00287716","condition_field","Idiopathic Pulmonary Fibrosis","Condition","45763750","700250006","Idiopathic pulmonary fibrosis","1.0","Idiopathic Pulmonary Fibrosis","July 14, 2006","November 10, 2008","435","Pulmonary/Respiratory Diseases","Respiratory finding"
"NCT00287729","condition_field","Idiopathic Pulmonary Fibrosis","Condition","45763750","700250006","Idiopathic pulmonary fibrosis","1.0","Idiopathic Pulmonary Fibrosis","April 2006","November 2008","344","Pulmonary/Respiratory Diseases","Respiratory finding"
"NCT00294515","condition_field","Cytomegalovirus Infections","Condition","440032","28944009","Cytomegalovirus infection","1.0","Cytomegalovirus Infections","March 31, 2006","August 31, 2009","326","Infections and Infectious Diseases","Infectious disease"
"NCT00299104","condition_field","Rheumatoid Arthritis","Condition","80809","69896004","Rheumatoid arthritis","1.0","Rheumatoid Arthritis","January 2006","July 2013","755","Immunology || Rheumatology || Orthopedics","Disorder of immune function || Arthritis || Autoimmune disease || Musculoskeletal finding"
"NCT00299130","condition_field","Rheumatoid Arthritis","Condition","80809","69896004","Rheumatoid arthritis","1.0","Rheumatoid Arthritis","October 2005","July 2013","511","Immunology || Rheumatology || Orthopedics","Disorder of immune function || Arthritis || Autoimmune disease || Musculoskeletal finding"
"NCT00312728","condition_field","Non-Small Cell Lung Cancer","Condition","4115276","254637007","Non-small cell lung cancer","0.9815177321434021","Non-Small Cell Lung Cancer","March 2006","","115","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT00312728","condition_field","Brain Neoplasms","Condition","373724","126952004","Neoplasm of brain","1.0","Brain Neoplasms","March 2006","","115","Oncology || Neurology","Neoplastic disease || Disorder of nervous system"
"NCT00333775","condition_field","Breast Cancer","Condition","81251","126926005","Neoplasm of breast","1.0","Breast Cancer","March 2006","October 2013","736","Oncology","Neoplastic disease"
"NCT00345163","condition_field","Glioblastoma","Condition","4158977","370967009","Retinoblastoma","0.8600584268569946","Glioblastoma","July 2006","September 2007","167","Oncology || Ophthalmology","Neoplastic disease || Eye / vision finding"
"NCT00353418","condition_field","Chronic Hepatitis C","Condition","198964","128302006","Chronic hepatitis C","0.9986579418182373","Chronic Hepatitis C","June 2006","April 2009","415","Infections and Infectious Diseases || Hepatology || Gastroenterology","Infectious disease || Liver finding || Digestive system finding"
"NCT00379795","condition_field","Age-related Macular Degeneration Choroidal Neovascularization","Condition","376966","414173003","Exudative age-related macular degeneration","0.789897084236145","Age-related Macular Degeneration Choroidal Neovascularization","April 2005","September 2008","853","Miscellanea || Ophthalmology","Degenerative disorder || Eye / vision finding"
"NCT00388206","condition_field","Colorectal Cancer","Condition","36683531","781382000","Malignant neoplasm of colon and/or rectum","1.0","Colorectal Cancer","May 2006","March 2012","3998","Oncology || Gastroenterology","Neoplastic disease || Digestive system finding"
"NCT00388206","condition_field","Non-Small Cell Lung Cancer","Condition","4115276","254637007","Non-small cell lung cancer","0.9815177321434021","Non-Small Cell Lung Cancer","May 2006","March 2012","3998","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT00391092","condition_field","Breast Cancer","Condition","81251","126926005","Neoplasm of breast","1.0","Breast Cancer","September 2006","August 2014","424","Oncology","Neoplastic disease"
"NCT00396032","condition_field","Dysfunctional Hemodialysis Catheters","Condition","4030518","236423003","Renal impairment","0.6085525155067444","Dysfunctional Hemodialysis Catheters","October 2006","","150","Nephrology || Urology","Kidney finding || Urinary system finding"
"NCT00396253","condition_field","Dysfunctional Hemodialysis Catheters","Condition","4030518","236423003","Renal impairment","0.6085525155067444","Dysfunctional Hemodialysis Catheters","November 2006","October 2008","223","Nephrology || Urology","Kidney finding || Urinary system finding"
"NCT00396318","condition_field","Dysfunctional Central Venous Access Catheters","Condition","4030518","236423003","Renal impairment","0.569833517074585","Dysfunctional Central Venous Access Catheters","December 2006","","251","Nephrology || Urology","Kidney finding || Urinary system finding"
"NCT00403403","condition_field","Small Cell Lung Cancer","Condition","4110591","254632001","Small cell carcinoma of lung","0.9723492860794067","Small Cell Lung Cancer","March 2007","June 2009","102","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT00422383","condition_field","Rheumatoid Arthritis","Condition","80809","69896004","Rheumatoid arthritis","1.0","Rheumatoid Arthritis","February 2006","March 2013","378","Immunology || Rheumatology || Orthopedics","Disorder of immune function || Arthritis || Autoimmune disease || Musculoskeletal finding"
"NCT00434226","condition_field","Non-Small Cell Lung Cancer","Condition","4115276","254637007","Non-small cell lung cancer","0.9815177321434021","Non-Small Cell Lung Cancer","March 2007","","56","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT00434642","condition_field","Ovarian Cancer","Condition","4181351","363443007","Malignant tumor of ovary","0.9967878460884094","Ovarian Cancer","April 2007","July 2013","484","Oncology || Obstetrics/Gynecology || Endocrinology","Neoplastic disease || Female genitalia finding || Disorder of endocrine system"
"NCT00435825","condition_field","Chronic Hepatitis B","Condition","194574","61977001","Chronic type B viral hepatitis","0.998665988445282","Chronic Hepatitis B","March 2007","December 2010","551","Infections and Infectious Diseases || Hepatology || Gastroenterology","Infectious disease || Liver finding || Digestive system finding"
"NCT00443651","condition_field","Rheumatoid Arthritis","Condition","80809","69896004","Rheumatoid arthritis","1.0","Rheumatoid Arthritis","January 2007","February 2013","578","Immunology || Rheumatology || Orthopedics","Disorder of immune function || Arthritis || Autoimmune disease || Musculoskeletal finding"
"NCT00467779","condition_field","Solid Tumor","Condition","36713171","36591000119102","Teratoma","0.6352574825286865","Solid Tumor","May 2007","April 2014","119","Oncology","Neoplastic disease"
"NCT00468546","condition_field","Rheumatoid Arthritis","Condition","80809","69896004","Rheumatoid arthritis","1.0","Rheumatoid Arthritis","May 2003","July 2012","520","Immunology || Rheumatology || Orthopedics","Disorder of immune function || Arthritis || Autoimmune disease || Musculoskeletal finding"
"NCT00473330","condition_field","Diabetes Mellitus","Condition","201820","73211009","Diabetes mellitus","1.0","Diabetes Mellitus","June 2007","November 2012","377","Metabolism and Nutrition || Endocrinology","Metabolic disease || Disorder of endocrine system"
"NCT00473330","condition_field","Macular Edema","Condition","4290333","37231002","Macular retinal edema","0.9941849708557129","Macular Edema","June 2007","November 2012","377","Ophthalmology","Eye / vision finding"
"NCT00473382","condition_field","Diabetes Mellitus","Condition","201820","73211009","Diabetes mellitus","1.0","Diabetes Mellitus","June 2007","September 2012","382","Metabolism and Nutrition || Endocrinology","Metabolic disease || Disorder of endocrine system"
"NCT00473382","condition_field","Macular Edema","Condition","4290333","37231002","Macular retinal edema","0.9941849708557129","Macular Edema","June 2007","September 2012","382","Ophthalmology","Eye / vision finding"
"NCT00480831","condition_field","Non-Small Cell Lung Cancer","Condition","4115276","254637007","Non-small cell lung cancer","0.9815177321434021","Non-Small Cell Lung Cancer","June 2007","August 2010","128","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT00485836","condition_field","Macular Edema","Condition","4290333","37231002","Macular retinal edema","0.9941849708557129","Macular Edema","July 2007","December 2009","392","Ophthalmology","Eye / vision finding"
"NCT00485836","condition_field","Retinal Vein Occlusion","Condition","4187790","46085004","Thrombosis of retinal vein","0.9995240569114685","Retinal Vein Occlusion","July 2007","December 2009","392","Ophthalmology || Cardiology/Vascular Diseases","Eye / vision finding || Cardiovascular finding"
"NCT00486018","condition_field","Macular Edema","Condition","4290333","37231002","Macular retinal edema","0.9941849708557129","Macular Edema","July 2007","November 2009","397","Ophthalmology","Eye / vision finding"
"NCT00486018","condition_field","Retinal Vein Occlusion","Condition","4187790","46085004","Thrombosis of retinal vein","0.9995240569114685","Retinal Vein Occlusion","July 2007","November 2009","397","Ophthalmology || Cardiology/Vascular Diseases","Eye / vision finding || Cardiovascular finding"
"NCT00509769","condition_field","Metastatic Breast Cancer","Condition","81251","126926005","Neoplasm of breast","0.7442942261695862","Metastatic Breast Cancer","July 2007","June 2009","112","Oncology","Neoplastic disease"
"NCT00517530","condition_field","Lymphoma","Condition","432571","118600007","Malignant lymphoma","1.0","Lymphoma","September 2007","November 2013","134","Oncology","Neoplastic disease"
"NCT00528567","condition_field","Breast Cancer","Condition","81251","126926005","Neoplasm of breast","1.0","Breast Cancer","December 2007","June 2014","2591","Oncology","Neoplastic disease"
"NCT00531960","condition_field","Non-Small Cell Lung Cancer","Condition","4115276","254637007","Non-small cell lung cancer","0.9815177321434021","Non-Small Cell Lung Cancer","January 2008","January 2010","124","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT00535782","condition_field","Rheumatoid Arthritis","Condition","80809","69896004","Rheumatoid arthritis","1.0","Rheumatoid Arthritis","October 31, 2007","January 31, 2011","132","Immunology || Rheumatology || Orthopedics","Disorder of immune function || Arthritis || Autoimmune disease || Musculoskeletal finding"
"NCT00545688","condition_field","Breast Cancer","Condition","81251","126926005","Neoplasm of breast","1.0","Breast Cancer","June 26, 2006","September 22, 2014","417","Oncology","Neoplastic disease"
"NCT00548548","condition_field","Adenocarcinoma","Condition","40484156","443961001","Malignant adenomatous neoplasm","0.9929044842720032","Adenocarcinoma","September 2007","November 2013","774","Oncology","Neoplastic disease"
"NCT00556322","condition_field","Non-Small Cell Lung Cancer","Condition","4115276","254637007","Non-small cell lung cancer","0.9815177321434021","Non-Small Cell Lung Cancer","March 2006","June 2012","424","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT00556712","condition_field","Non-Small Cell Lung Cancer","Condition","4115276","254637007","Non-small cell lung cancer","0.9815177321434021","Non-Small Cell Lung Cancer","January 2006","November 2010","889","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT00567190","condition_field","Metastatic Breast Cancer","Condition","81251","126926005","Neoplasm of breast","0.7442942261695862","Metastatic Breast Cancer","February 12, 2008","November 23, 2018","808","Oncology","Neoplastic disease"
"NCT00576758","condition_field","Non-Hodgkin's Lymphoma","Condition","4038838","118601006","Non-Hodgkin's lymphoma (clinical)","0.9981176853179932","Non-Hodgkin's Lymphoma","January 2008","March 2013","175","Oncology","Neoplastic disease"
"NCT00607724","condition_field","Protocol Specific Unspecified Adult Solid Tumor","Condition","441481","406137001","Adult victim of abuse","0.49255266785621643","Protocol Specific Unspecified Adult Solid Tumor","April 2007","November 2009","68","Psychiatry/Psychology","Mental state, behavior and/or psychosocial function finding"
"NCT00642460","condition_field","Juvenile Idiopathic Arthritis","Condition","4259507","410502007","Juvenile idiopathic arthritis","0.9982515573501587","Juvenile Idiopathic Arthritis","May 2008","August 2014","112","Rheumatology || Orthopedics","Arthritis || Musculoskeletal finding"
"NCT00652366","condition_field","Pancreatic Cancer","Condition","4180793","363418001","Malignant tumor of pancreas","0.9670085310935974","Pancreatic Cancer","May 2008","February 2012","467","Oncology || Gastroenterology || Endocrinology","Neoplastic disease || Digestive system finding || Disorder of endocrine system"
"NCT00674973","condition_field","Pancreatic Cancer","Condition","4180793","363418001","Malignant tumor of pancreas","0.9670085310935974","Pancreatic Cancer","June 2008","March 2015","207","Oncology || Gastroenterology || Endocrinology","Neoplastic disease || Digestive system finding || Disorder of endocrine system"
"NCT00676715","condition_field","Relapsing-Remitting Multiple Sclerosis","Condition","4145049","426373005","Relapsing remitting multiple sclerosis","0.992945671081543","Relapsing-Remitting Multiple Sclerosis","July 31, 2008","December 16, 2023","220","Immunology || Miscellanea || Neurology","Disorder of immune function || Degenerative disorder || Disorder of nervous system"
"NCT00679211","condition_field","Metastatic Breast Cancer","Condition","81251","126926005","Neoplasm of breast","0.7442942261695862","Metastatic Breast Cancer","August 2008","April 2011","110","Oncology","Neoplastic disease"
"NCT00679341","condition_field","Breast Cancer","Condition","81251","126926005","Neoplasm of breast","1.0","Breast Cancer","September 2008","May 2012","137","Oncology","Neoplastic disease"
"NCT00700102","condition_field","Colorectal Cancer","Condition","36683531","781382000","Malignant neoplasm of colon and/or rectum","1.0","Colorectal Cancer","February 2006","May 2013","820","Oncology || Gastroenterology","Neoplastic disease || Digestive system finding"
"NCT00700180","condition_field","Non-Small Cell Lung Cancer","Condition","4115276","254637007","Non-small cell lung cancer","0.9815177321434021","Non-Small Cell Lung Cancer","September 2008","September 2012","303","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT00719472","condition_field","Non-Hodgkin's Lymphoma","Condition","4038838","118601006","Non-Hodgkin's lymphoma (clinical)","0.9981176853179932","Non-Hodgkin's Lymphoma","July 2008","May 2011","451","Oncology","Neoplastic disease"
"NCT00720798","condition_field","Rheumatoid Arthritis","Condition","80809","69896004","Rheumatoid arthritis","1.0","Rheumatoid Arthritis","September 2005","April 2013","2067","Immunology || Rheumatology || Orthopedics","Disorder of immune function || Arthritis || Autoimmune disease || Musculoskeletal finding"
"NCT00721123","condition_field","Rheumatoid Arthritis","Condition","80809","69896004","Rheumatoid arthritis","1.0","Rheumatoid Arthritis","August 2005","May 2012","538","Immunology || Rheumatology || Orthopedics","Disorder of immune function || Arthritis || Autoimmune disease || Musculoskeletal finding"
"NCT00738530","condition_field","Renal Cell Cancer","Condition","45765451","702391001","Renal cell carcinoma","0.9776896238327026","Renal Cell Cancer","June 2004","September 2008","649","Nephrology || Oncology || Urology","Kidney finding || Neoplastic disease || Urinary system finding"
"NCT00739661","condition_field","Ovarian Cancer","Condition","4181351","363443007","Malignant tumor of ovary","0.9967878460884094","Ovarian Cancer","December 2008","November 2010","104","Oncology || Obstetrics/Gynecology || Endocrinology","Neoplastic disease || Female genitalia finding || Disorder of endocrine system"
"NCT00800202","condition_field","Non-Small Cell Lung Cancer","Condition","4115276","254637007","Non-small cell lung cancer","0.9815177321434021","Non-Small Cell Lung Cancer","April 2009","October 2012","91","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT00806923","condition_field","Non-Squamous Non-Small Cell Lung Cancer","Condition","4208307","440173001","Nonsquamous nonsmall cell neoplasm of lung","0.8164525628089905","Non-Squamous Non-Small Cell Lung Cancer","February 2005","February 2011","1044","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT00810199","condition_field","Rheumatoid Arthritis","Condition","80809","69896004","Rheumatoid arthritis","1.0","Rheumatoid Arthritis","March 2009","January 2013","556","Immunology || Rheumatology || Orthopedics","Disorder of immune function || Arthritis || Autoimmune disease || Musculoskeletal finding"
"NCT00829166","condition_field","Breast Cancer","Condition","81251","126926005","Neoplasm of breast","1.0","Breast Cancer","February 2009","September 2015","991","Oncology","Neoplastic disease"
"NCT00833417","condition_field","Basal Cell Carcinoma","Condition","4112752","254701007","Basal cell carcinoma of skin","0.9886934757232666","Basal Cell Carcinoma","February 2009","April 2014","104","Oncology || Dermatology","Neoplastic disease || Skin finding"
"NCT00887822","condition_field","Gastric Cancer","Condition","4131611","126824007","Neoplasm of stomach","1.0","Gastric Cancer","March 2009","August 2014","202","Oncology || Gastroenterology","Neoplastic disease || Digestive system finding"
"NCT00891735","condition_field","Age-related Macular Degeneration","Condition","374028","267718000","Age related macular degeneration","0.9944189190864563","Age-related Macular Degeneration","July 2009","August 2012","1097","Miscellanea || Ophthalmology","Degenerative disorder || Eye / vision finding"
"NCT00934856","condition_field","Breast Cancer","Condition","81251","126926005","Neoplasm of breast","1.0","Breast Cancer","July 2009","October 2013","98","Oncology","Neoplastic disease"
"NCT00943670","condition_field","Metastatic Breast Cancer","Condition","81251","126926005","Neoplasm of breast","0.7442942261695862","Metastatic Breast Cancer","July 2009","August 2011","51","Oncology","Neoplastic disease"
"NCT00949702","condition_field","Malignant Melanoma","Condition","4162276","372244006","Malignant melanoma","0.993865966796875","Malignant Melanoma","September 30, 2009","June 3, 2014","132","Oncology","Neoplastic disease"
"NCT00949910","condition_field","Non-Small Cell Lung Cancer","Condition","4115276","254637007","Non-small cell lung cancer","0.9815177321434021","Non-Small Cell Lung Cancer","November 2004","April 2009","6586","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT00962832","condition_field","Systemic Lupus Erythematosus","Condition","257628","55464009","Systemic lupus erythematosus","0.9940345287322998","Systemic Lupus Erythematosus","September 2009","August 2013","238","Immunology || Rheumatology","Disorder of immune function || Autoimmune disease"
"NCT00976911","condition_field","Ovarian Cancer","Condition","4181351","363443007","Malignant tumor of ovary","0.9967878460884094","Ovarian Cancer","October 2009","July 2014","361","Oncology || Obstetrics/Gynecology || Endocrinology","Neoplastic disease || Female genitalia finding || Disorder of endocrine system"
"NCT00976989","condition_field","Breast Cancer","Condition","81251","126926005","Neoplasm of breast","1.0","Breast Cancer","November 2009","January 2016","225","Oncology","Neoplastic disease"
"NCT00988221","condition_field","Juvenile Idiopathic Arthritis","Condition","4259507","410502007","Juvenile idiopathic arthritis","0.9982515573501587","Juvenile Idiopathic Arthritis","November 30, 2009","January 28, 2013","188","Rheumatology || Orthopedics","Arthritis || Musculoskeletal finding"
"NCT01006980","condition_field","Malignant Melanoma","Condition","4162276","372244006","Malignant melanoma","0.993865966796875","Malignant Melanoma","January 2010","July 2015","675","Oncology","Neoplastic disease"
"NCT01007435","condition_field","Rheumatoid Arthritis","Condition","80809","69896004","Rheumatoid arthritis","1.0","Rheumatoid Arthritis","October 31, 2009","January 28, 2014","1162","Immunology || Rheumatology || Orthopedics","Disorder of immune function || Arthritis || Autoimmune disease || Musculoskeletal finding"
"NCT01041404","condition_field","Gastric Cancer","Condition","4131611","126824007","Neoplasm of stomach","1.0","Gastric Cancer","September 2005","June 2010","584","Oncology || Gastroenterology","Neoplastic disease || Digestive system finding"
"NCT01050257","condition_field","Influenza","Condition","4266367","6142004","Influenza","1.0","Influenza","January 2010","September 2012","118","Pulmonary/Respiratory Diseases || Infections and Infectious Diseases","Respiratory finding || Infectious disease"
"NCT01119859","condition_field","Rheumatoid Arthritis","Condition","80809","69896004","Rheumatoid arthritis","1.0","Rheumatoid Arthritis","May 2010","January 2012","326","Immunology || Rheumatology || Orthopedics","Disorder of immune function || Arthritis || Autoimmune disease || Musculoskeletal finding"
"NCT01120184","condition_field","Breast Cancer","Condition","81251","126926005","Neoplasm of breast","1.0","Breast Cancer","July 31, 2010","September 16, 2016","1095","Oncology","Neoplastic disease"
"NCT01194414","condition_field","Rheumatoid Arthritis","Condition","80809","69896004","Rheumatoid arthritis","1.0","Rheumatoid Arthritis","September 2010","August 2013","1262","Immunology || Rheumatology || Orthopedics","Disorder of immune function || Arthritis || Autoimmune disease || Musculoskeletal finding"
"NCT01194570","condition_field","Primary Progressive Multiple Sclerosis","Condition","4178929","428700003","Primary progressive multiple sclerosis","0.9947806000709534","Primary Progressive Multiple Sclerosis","March 2, 2011","December 16, 2023","732","Immunology || Miscellanea || Neurology","Disorder of immune function || Degenerative disorder || Disorder of nervous system"
"NCT01201915","condition_field","Basal Cell Carcinoma","Condition","4112752","254701007","Basal cell carcinoma of skin","0.9886934757232666","Basal Cell Carcinoma","October 2010","May 2013","74","Oncology || Dermatology","Neoplastic disease || Skin finding"
"NCT01209689","condition_field","Ankylosing Spondylitis","Condition","437082","9631008","Ankylosing spondylitis","0.9943639039993286","Ankylosing Spondylitis","October 2010","December 2011","113","Rheumatology || Orthopedics","Arthritis || Musculoskeletal finding"
"NCT01209702","condition_field","Ankylosing Spondylitis","Condition","437082","9631008","Ankylosing spondylitis","0.9943639039993286","Ankylosing Spondylitis","September 2010","December 2011","306","Rheumatology || Orthopedics","Arthritis || Musculoskeletal finding"
"NCT01214720","condition_field","Pancreatic Cancer","Condition","4180793","363418001","Malignant tumor of pancreas","0.9670085310935974","Pancreatic Cancer","July 2005","October 2008","607","Oncology || Gastroenterology || Endocrinology","Neoplastic disease || Digestive system finding || Disorder of endocrine system"
"NCT01232569","condition_field","Rheumatoid Arthritis","Condition","80809","69896004","Rheumatoid arthritis","1.0","Rheumatoid Arthritis","March 2011","November 2013","656","Immunology || Rheumatology || Orthopedics","Disorder of immune function || Arthritis || Autoimmune disease || Musculoskeletal finding"
"NCT01247324","condition_field","Relapsing Multiple Sclerosis","Condition","4046108","230372003","Acute relapsing multiple sclerosis","0.9064673185348511","Relapsing Multiple Sclerosis","August 31, 2011","December 28, 2023","821","Immunology || Miscellanea || Neurology","Disorder of immune function || Degenerative disorder || Disorder of nervous system"
"NCT01248936","condition_field","Malignant Melanoma","Condition","4162276","372244006","Malignant melanoma","0.993865966796875","Malignant Melanoma","December 2010","October 2011","374","Oncology","Neoplastic disease"
"NCT01264939","condition_field","Chronic Idiopathic Urticaria","Condition","4199697","302162004","Chronic idiopathic urticaria","0.985758364200592","Chronic Idiopathic Urticaria","February 2011","November 2012","336","Dermatology","Skin finding"
"NCT01277302","condition_field","Macular Edema","Condition","4290333","37231002","Macular retinal edema","0.9941849708557129","Macular Edema","February 2011","October 2012","202","Ophthalmology","Eye / vision finding"
"NCT01286753","condition_field","Neoplasms","Condition","438112","55342001","Neoplastic disease","0.9921975135803223","Neoplasms","June 2011","May 2015","51","Oncology","Neoplastic disease"
"NCT01287117","condition_field","Chronic Idiopathic Urticaria","Condition","4199697","302162004","Chronic idiopathic urticaria","0.985758364200592","Chronic Idiopathic Urticaria","February 2011","October 2012","319","Dermatology","Skin finding"
"NCT01292473","condition_field","Chronic Idiopathic Urticaria","Condition","4199697","302162004","Chronic idiopathic urticaria","0.985758364200592","Chronic Idiopathic Urticaria","March 2011","June 2012","323","Dermatology","Skin finding"
"NCT01342965","condition_field","Non-Small Cell Lung Cancer","Condition","4115276","254637007","Non-small cell lung cancer","0.9815177321434021","Non-Small Cell Lung Cancer","March 2011","April 2014","217","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT01364012","condition_field","Non-Small Cell Lung Cancer","Condition","4115276","254637007","Non-small cell lung cancer","0.9815177321434021","Non-Small Cell Lung Cancer","May 23, 2011","August 17, 2017","276","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT01366209","condition_field","Idiopathic Pulmonary Fibrosis","Condition","45763750","700250006","Idiopathic pulmonary fibrosis","1.0","Idiopathic Pulmonary Fibrosis","June 2011","February 2014","555","Pulmonary/Respiratory Diseases","Respiratory finding"
"NCT01378975","condition_field","Malignant Melanoma","Condition","4162276","372244006","Malignant melanoma","0.993865966796875","Malignant Melanoma","July 2011","July 2015","146","Oncology","Neoplastic disease"
"NCT01412333","condition_field","Relapsing Multiple Sclerosis","Condition","4046108","230372003","Acute relapsing multiple sclerosis","0.9064673185348511","Relapsing Multiple Sclerosis","September 20, 2011","December 28, 2023","835","Immunology || Miscellanea || Neurology","Disorder of immune function || Degenerative disorder || Disorder of nervous system"
"NCT01414205","condition_field","Chronic Lymphocytic Leukemia","Condition","4082311","277473004","B-cell chronic lymphocytic leukemia","0.9721819758415222","Chronic Lymphocytic Leukemia","October 31, 2011","March 31, 2016","80","Oncology || Hematology","Neoplastic disease || Disorder of hematopoietic structure"
"NCT01419197","condition_field","Breast Cancer","Condition","81251","126926005","Neoplasm of breast","1.0","Breast Cancer","September 2011","August 2015","602","Oncology","Neoplastic disease"
"NCT01442064","condition_field","Macular Edema","Condition","4290333","37231002","Macular retinal edema","0.9941849708557129","Macular Edema","July 2008","July 2010","608","Ophthalmology","Eye / vision finding"
"NCT01442064","condition_field","Retinal Vein Occlusion","Condition","4187790","46085004","Thrombosis of retinal vein","0.9995240569114685","Retinal Vein Occlusion","July 2008","July 2010","608","Ophthalmology || Cardiology/Vascular Diseases","Eye / vision finding || Cardiovascular finding"
"NCT01641939","condition_field","Gastric Cancer","Condition","4131611","126824007","Neoplasm of stomach","1.0","Gastric Cancer","September 3, 2012","April 30, 2016","415","Oncology || Gastroenterology","Neoplastic disease || Digestive system finding"
"NCT01674062","condition_field","Breast Cancer","Condition","81251","126926005","Neoplasm of breast","1.0","Breast Cancer","May 2006","September 2015","95","Oncology","Neoplastic disease"
"NCT01689519","condition_field","Malignant Melanoma","Condition","4162276","372244006","Malignant melanoma","0.993865966796875","Malignant Melanoma","January 8, 2013","July 21, 2019","495","Oncology","Neoplastic disease"
"NCT01846416","condition_field","Non-Small Cell Lung Cancer","Condition","4115276","254637007","Non-small cell lung cancer","0.9815177321434021","Non-Small Cell Lung Cancer","May 30, 2013","December 18, 2017","138","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT01853254","condition_field","Chronic Hepatitis C","Condition","198964","128302006","Chronic hepatitis C","0.9986579418182373","Chronic Hepatitis C","September 2003","September 2011","272","Infections and Infectious Diseases || Hepatology || Gastroenterology","Infectious disease || Liver finding || Digestive system finding"
"NCT01903993","condition_field","Non-Small Cell Lung Cancer","Condition","4115276","254637007","Non-small cell lung cancer","0.9815177321434021","Non-Small Cell Lung Cancer","August 6, 2013","September 6, 2018","287","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT02008227","condition_field","Non-Squamous Non-Small Cell Lung Cancer","Condition","4208307","440173001","Nonsquamous nonsmall cell neoplasm of lung","0.8164525628089905","Non-Squamous Non-Small Cell Lung Cancer","March 11, 2014","January 9, 2019","1225","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT02013206","condition_field","Non-Small Cell Lung Cancer","Condition","4115276","254637007","Non-small cell lung cancer","0.9815177321434021","Non-Small Cell Lung Cancer","September 2006","October 2010","52","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT02031458","condition_field","Non-Small Cell Lung Cancer","Condition","4115276","254637007","Non-small cell lung cancer","0.9815177321434021","Non-Small Cell Lung Cancer","January 22, 2014","January 11, 2019","667","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT02053610","condition_field","Chronic Lymphocytic Leukemia","Condition","4082311","277473004","B-cell chronic lymphocytic leukemia","0.9721819758415222","Chronic Lymphocytic Leukemia","December 31, 2009","August 23, 2017","787","Oncology || Hematology","Neoplastic disease || Disorder of hematopoietic structure"
"NCT02093026","condition_field","Rheumatoid Arthritis","Condition","80809","69896004","Rheumatoid arthritis","1.0","Rheumatoid Arthritis","August 2002","December 2012","465","Immunology || Rheumatology || Orthopedics","Disorder of immune function || Arthritis || Autoimmune disease || Musculoskeletal finding"
"NCT02097745","condition_field","Rheumatoid Arthritis","Condition","80809","69896004","Rheumatoid arthritis","1.0","Rheumatoid Arthritis","June 2004","June 2013","341","Immunology || Rheumatology || Orthopedics","Disorder of immune function || Arthritis || Autoimmune disease || Musculoskeletal finding"
